"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"12734","backlight","forced","RGB","1280","960","auto","24","1624.684217","16.1502224","wifi","49.742","13.2686"
"12735","backlight","forced","RGB","1280","960","auto","32","1630.148898","15.6499768","wifi","48.049","15.5219"
"12736","backlight","forced","RGB","1280","960","auto","40","1632.486828","15.260773","wifi","46.818","19.4778"
"12737","backlight","forced","RGB","1280","960","auto","48","1622.340224","14.2713086","wifi","44.073","15.6088"
"12738","backlight","forced","RGB","1280","960","auto","56","1610.168588","13.959378","wifi","43.423","13.9526"
"12739","backlight","forced","RGB","1280","960","auto","64","1608.519374","13.5447096","wifi","42.18","15.0097"
"12740","backlight","forced","RGB","1280","960","auto","72","1618.017002","13.2186694","wifi","40.908","15.3779"
"12741","backlight","forced","RGB","1280","960","cloudy","0","1628.935559","18.1040616","wifi","55.609","14.3368"
"12742","backlight","forced","RGB","1280","960","cloudy","8","1622.435641","17.5909246","wifi","54.278","11.4387"
"12743","backlight","forced","RGB","1280","960","cloudy","16","1633.39018","17.34084","wifi","53.176","10.9873"
"12744","backlight","forced","RGB","1280","960","cloudy","24","1632.602778","16.4440084","wifi","50.433","12.4453"
"12745","backlight","forced","RGB","1280","960","cloudy","32","1641.329581","15.9324518","wifi","48.58","13.9467"
"12746","backlight","forced","RGB","1280","960","cloudy","40","1634.542319","15.1377162","wifi","46.407","15.9781"
"12747","backlight","forced","RGB","1280","960","cloudy","48","1624.430838","14.3876602","wifi","44.214","14.1454"
"12748","backlight","forced","RGB","1280","960","cloudy","56","1620.252204","14.0640592","wifi","43.502","13.1662"
"12749","backlight","forced","RGB","1280","960","cloudy","64","1612.042373","13.5838676","wifi","42.181","13.6633"
"12750","backlight","forced","RGB","1280","960","cloudy","72","1621.068414","13.3492328","wifi","41.24","14.3221"
"12751","night","forced","RGB","1280","960","daylight","0","1572.200995","18.8875398","wifi","60.086","17.9915"
"12752","night","forced","RGB","1280","960","daylight","8","1577.544437","18.696355","wifi","59.306","12.9547"
"12753","night","forced","RGB","1280","960","daylight","16","1577.753548","18.135785","wifi","57.593","11.8728"
"12754","night","forced","RGB","1280","960","daylight","24","1586.321279","17.8742634","wifi","56.341","13.4943"
"12755","night","forced","RGB","1280","960","daylight","32","1605.064541","16.8708304","wifi","52.685","15.6345"
"12756","night","forced","RGB","1280","960","daylight","40","1665.165219","17.5322604","wifi","52.736","20.4625"
"12757","night","forced","RGB","1280","960","daylight","48","1573.299984","15.980574","wifi","50.283","15.7343"
"12758","night","forced","RGB","1280","960","daylight","56","1581.870334","15.6214722","wifi","49.481","14.9632"
"12759","night","forced","RGB","1280","960","daylight","64","1576.458842","15.0733024","wifi","47.889","16.3414"
"12760","night","forced","RGB","1280","960","daylight","72","1576.000115","14.5301358","wifi","46.146","17.9885"
"12761","night","forced","RGB","1280","960","fluorescent","0","1603.237787","19.247386","wifi","60.126","20.2945"
"12762","night","forced","RGB","1280","960","fluorescent","8","1634.300112","19.5899808","wifi","59.986","13.5553"
"12763","night","forced","RGB","1280","960","fluorescent","16","1579.211218","18.1657308","wifi","57.583","12.3783"
"12764","night","forced","RGB","1280","960","fluorescent","24","1574.233211","17.5028586","wifi","55.69","13.38"
"12765","night","forced","RGB","1280","960","fluorescent","32","1580.249262","17.0041564","wifi","53.847","15.6767"
"12766","night","forced","RGB","1280","960","fluorescent","40","1598.246303","16.833134","wifi","52.265","21.0847"
"12767","night","forced","RGB","1280","960","fluorescent","48","1578.695423","15.5517402","wifi","49.341","15.8058"
"12768","night","forced","RGB","1280","960","fluorescent","56","1563.663526","15.3683924","wifi","49.201","15.0808"
"12769","night","forced","RGB","1280","960","fluorescent","64","1580.679565","14.9286018","wifi","47.328","16.636"
"12770","night","forced","RGB","1280","960","fluorescent","72","1564.041722","14.198676","wifi","45.465","18.3965"
"12771","night","forced","RGB","1280","960","tungsten","0","1572.179447","19.0330482","wifi","60.497","17.8939"
"12772","night","forced","RGB","1280","960","tungsten","8","1580.036059","18.867902","wifi","59.806","13.0425"
"12773","night","forced","RGB","1280","960","tungsten","16","1578.332304","18.2531168","wifi","57.803","12.1414"
"12774","night","forced","RGB","1280","960","tungsten","24","1580.807738","17.6629592","wifi","55.89","12.4081"
"12775","night","forced","RGB","1280","960","tungsten","32","1580.123868","16.7692098","wifi","53.146","14.164"
"12776","night","forced","RGB","1280","960","tungsten","40","1596.730724","16.4053602","wifi","51.454","17.2544"
"12777","night","forced","RGB","1280","960","tungsten","48","1581.804121","15.479266","wifi","49.051","14.1154"
"12778","night","forced","RGB","1280","960","tungsten","56","1631.576956","16.1364934","wifi","49.541","14.2348"
"12779","night","forced","RGB","1280","960","tungsten","64","1641.016433","15.6609612","wifi","47.799","15.3794"
"12780","night","forced","RGB","1280","960","tungsten","72","1588.578924","14.6641806","wifi","46.227","15.9772"
"12781","night","forced","RGB","1280","960","auto","0","1584.696599","19.239025","wifi","60.707","17.1012"
"12782","night","forced","RGB","1280","960","auto","8","1578.580094","18.7860296","wifi","59.556","12.72"
"12783","night","forced","RGB","1280","960","auto","16","1575.050714","18.1144276","wifi","57.563","11.8517"
"12784","night","forced","RGB","1280","960","auto","24","1584.350736","17.6225508","wifi","55.66","13.4845"
"12785","night","forced","RGB","1280","960","auto","32","1577.900888","16.9604166","wifi","53.807","15.6245"
"12786","night","forced","RGB","1280","960","auto","40","1577.952704","16.406138","wifi","51.764","20.4595"
"12787","night","forced","RGB","1280","960","auto","48","1581.146532","15.7168432","wifi","49.782","15.717"
"12788","night","forced","RGB","1280","960","auto","56","1565.907232","16.3461606","wifi","52.215","14.9615"
"12789","night","forced","RGB","1280","960","auto","64","1571.126837","14.907156","wifi","47.569","16.3242"
"12790","night","forced","RGB","1280","960","auto","72","1585.13076","14.3688384","wifi","45.475","17.9306"
"12791","night","forced","RGB","1280","960","cloudy","0","1582.562105","19.0767356","wifi","60.357","14.0062"
"12792","night","forced","RGB","1280","960","cloudy","8","1576.222226","18.640502","wifi","59.205","11.4416"
"12793","night","forced","RGB","1280","960","cloudy","16","1576.977655","18.1147258","wifi","57.522","10.5572"
"12794","night","forced","RGB","1280","960","cloudy","24","1589.260993","17.4397476","wifi","54.869","12.3858"
"12795","night","forced","RGB","1280","960","cloudy","32","1581.117761","16.9426638","wifi","53.687","13.9836"
"12796","night","forced","RGB","1280","960","cloudy","40","1587.670737","16.4191518","wifi","51.784","16.0843"
"12797","night","forced","RGB","1280","960","cloudy","48","1590.717373","15.8787514","wifi","49.911","14.2055"
"12798","night","forced","RGB","1280","960","cloudy","56","1594.6206","15.8234696","wifi","49.732","13.7104"
"12799","night","forced","RGB","1280","960","cloudy","64","1588.007416","14.908401","wifi","47.018","14.6352"
"12800","night","forced","RGB","1280","960","cloudy","72","1588.381543","14.4536728","wifi","45.605","15.0551"
"12801","auto","auto","RGB","800","600","daylight","0","1663.590553","12.1870676","wifi","36.683","18.8141"
"12802","auto","auto","RGB","800","600","daylight","8","1682.557178","12.247473","wifi","36.473","12.9734"
"12803","auto","auto","RGB","800","600","daylight","16","1621.896599","11.6036722","wifi","35.882","11.8268"
"12804","auto","auto","RGB","800","600","daylight","24","1620.111686","11.559561","wifi","35.711","13.3959"
"12805","auto","auto","RGB","800","600","daylight","32","1604.31288","11.468501","wifi","35.752","15.5592"
"12806","auto","auto","RGB","800","600","daylight","40","1592.371237","11.3662094","wifi","35.781","20.5084"
"12807","auto","auto","RGB","800","600","daylight","48","1605.940371","10.023124","wifi","31.295","15.7221"
"12808","auto","auto","RGB","800","600","daylight","56","1603.94688","9.6349388","wifi","30.143","14.7774"
"12809","auto","auto","RGB","800","600","daylight","64","1594.450698","9.7235672","wifi","30.604","16.0993"
"12810","auto","auto","RGB","800","600","daylight","72","1600.76069","9.336006","wifi","29.282","18.4143"
"12811","auto","auto","RGB","800","600","fluorescent","0","1602.500682","11.7882726","wifi","36.843","21.8835"
"12812","auto","auto","RGB","800","600","fluorescent","8","1597.702427","11.945869","wifi","37.474","13.5544"
"12813","auto","auto","RGB","800","600","fluorescent","16","1599.676016","11.4095562","wifi","35.752","12.3414"
"12814","auto","auto","RGB","800","600","fluorescent","24","1612.832315","12.4015728","wifi","38.556","13.3598"
"12815","auto","auto","RGB","800","600","fluorescent","32","1601.663637","11.448233","wifi","35.831","15.8294"
"12816","auto","auto","RGB","800","600","fluorescent","40","1597.751494","11.3975116","wifi","35.712","21.6736"
"12817","auto","auto","RGB","800","600","fluorescent","48","1599.168701","10.0055026","wifi","31.345","15.8487"
"12818","auto","auto","RGB","800","600","fluorescent","56","1595.127669","9.5477494","wifi","29.953","15.145"
"12819","auto","auto","RGB","800","600","fluorescent","64","1596.394514","9.824587","wifi","30.814","16.6994"
"12820","auto","auto","RGB","800","600","fluorescent","72","1597.366846","9.2968386","wifi","29.192","18.9628"
"12821","auto","auto","RGB","800","600","tungsten","0","1573.024457","11.4842356","wifi","36.582","18.9716"
"12822","auto","auto","RGB","800","600","tungsten","8","1594.689238","11.5287486","wifi","36.192","13.0261"
"12823","auto","auto","RGB","800","600","tungsten","16","1601.933819","11.5021996","wifi","36.012","12.0817"
"12824","auto","auto","RGB","800","600","tungsten","24","1598.160385","11.3964452","wifi","35.662","12.3355"
"12825","auto","auto","RGB","800","600","tungsten","32","1586.990755","11.356918","wifi","35.821","13.9752"
"12826","auto","auto","RGB","800","600","tungsten","40","1589.006467","11.325618","wifi","35.692","17.1469"
"12827","auto","auto","RGB","800","600","tungsten","48","1578.859557","9.7358052","wifi","30.764","13.928"
"12828","auto","auto","RGB","800","600","tungsten","56","1587.549725","9.7743982","wifi","30.875","13.8392"
"12829","auto","auto","RGB","800","600","tungsten","64","1590.061313","9.4460704","wifi","29.733","14.9451"
"12830","auto","auto","RGB","800","600","tungsten","72","1587.280247","9.177646","wifi","28.971","16.7779"
"12831","auto","auto","RGB","800","600","auto","0","1591.417999","11.6611212","wifi","36.722","18.3327"
"12832","auto","auto","RGB","800","600","auto","8","1583.963518","11.3818728","wifi","35.941","12.6759"
"12833","auto","auto","RGB","800","600","auto","16","1595.82343","11.4526804","wifi","35.912","11.7871"
"12834","auto","auto","RGB","800","600","auto","24","1591.579983","11.3279158","wifi","35.661","13.3936"
"12835","auto","auto","RGB","800","600","auto","32","1587.678131","11.3530532","wifi","35.811","15.5597"
"12836","auto","auto","RGB","800","600","auto","40","1648.996914","11.8058844","wifi","35.812","20.4654"
"12837","auto","auto","RGB","800","600","auto","48","1689.635542","10.3174548","wifi","30.664","15.7369"
"12838","auto","auto","RGB","800","600","auto","56","1614.264997","9.883336","wifi","30.774","14.7862"
"12839","auto","auto","RGB","800","600","auto","64","1602.458687","9.7620268","wifi","30.544","16.1213"
"12840","auto","auto","RGB","800","600","auto","72","1580.678407","9.0746044","wifi","28.801","18.4221"
"12841","auto","auto","RGB","800","600","cloudy","0","1587.239671","11.635793","wifi","36.723","14.3577"
"12842","auto","auto","RGB","800","600","cloudy","8","1597.261955","11.5290162","wifi","36.182","11.4577"
"12843","auto","auto","RGB","800","600","cloudy","16","1595.437131","11.4167104","wifi","35.852","10.4995"
"12844","auto","auto","RGB","800","600","cloudy","24","1603.62295","11.4273998","wifi","35.681","12.0644"
"12845","auto","auto","RGB","800","600","cloudy","32","1595.318379","11.3912798","wifi","35.782","13.3632"
"12846","auto","auto","RGB","800","600","cloudy","40","1596.65738","10.380534","wifi","32.507","15.3563"
"12847","auto","auto","RGB","800","600","cloudy","48","1608.748225","10.0515044","wifi","31.355","13.5714"
"12848","auto","auto","RGB","800","600","cloudy","56","1595.505836","9.98129","wifi","31.415","13.7665"
"12849","auto","auto","RGB","800","600","cloudy","64","1599.940036","9.513956","wifi","29.833","14.6593"
"12850","auto","auto","RGB","800","600","cloudy","72","1613.095576","8.5227696","wifi","26.498","15.0984"
"12851","center","auto","RGB","800","600","daylight","0","1588.997855","11.6407024","wifi","36.623","18.7382"
"12852","center","auto","RGB","800","600","daylight","8","1606.763128","11.6410726","wifi","36.312","12.9594"
"12853","center","auto","RGB","800","600","daylight","16","1592.171818","11.4765982","wifi","35.731","11.8296"
"12854","center","auto","RGB","800","600","daylight","24","1607.743211","11.452255","wifi","35.731","13.3937"
"12855","center","auto","RGB","800","600","daylight","32","1600.574388","11.451709","wifi","35.782","15.5551"
"12856","center","auto","RGB","800","600","daylight","40","1626.801568","10.3917702","wifi","31.996","20.5009"
"12857","center","auto","RGB","800","600","daylight","48","1635.615824","9.8371214","wifi","30.113","15.7486"
"12858","center","auto","RGB","800","600","daylight","56","1607.209281","10.0700718","wifi","31.355","14.7742"
"12859","center","auto","RGB","800","600","daylight","64","1587.084511","9.4954832","wifi","29.953","16.0865"
"12860","center","auto","RGB","800","600","daylight","72","1599.209762","9.2623132","wifi","28.982","18.4634"
"12861","center","auto","RGB","800","600","fluorescent","0","1600.417835","11.72771","wifi","36.673","21.8841"
"12862","center","auto","RGB","800","600","fluorescent","8","1587.285429","11.3821092","wifi","35.881","13.5654"
"12863","center","auto","RGB","800","600","fluorescent","16","1609.933626","11.5049132","wifi","35.811","12.3369"
"12864","center","auto","RGB","800","600","fluorescent","24","1599.68502","11.4103786","wifi","35.772","13.3634"
"12865","center","auto","RGB","800","600","fluorescent","32","1600.427663","11.3904492","wifi","35.641","15.8101"
"12866","center","auto","RGB","800","600","fluorescent","40","1604.741153","11.0859542","wifi","34.61","21.7112"
"12867","center","auto","RGB","800","600","fluorescent","48","1637.194733","9.8735688","wifi","30.213","15.8594"
"12868","center","auto","RGB","800","600","fluorescent","56","1625.701098","10.1718078","wifi","31.406","15.1515"
